reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
efb6ed3b-81e6-4613-8447-9ff6b9f94fa4,Ahmed Ikram,https://play-lh.googleusercontent.com/a-/ALV-UjXsX1oLdWcCRTWKojAHvQ4L4O4mK0T3qNSJI8Z1ABRV3xE,Very good,5,0,2.80.4,2024-03-24 02:10:40,"Hi Ahmed, thank you so much for your positive feedback💛. We constantly strive to provide the best service to our users, and your feedback encourages us to continue doing so. Should you have any other questions or need further assistance in the future, please do not hesitate to reach out to us: https://www.binance.com/en/chat - CN",2024-03-24 05:16:08,2.80.4
fd4e39a5-e5cd-4d53-8641-30618a22fb99,Haseeb Ansari Tariq Aziz,https://play-lh.googleusercontent.com/a-/ALV-UjXu8QLaPCwWsoG07kcDh6IqvQpKVnxV6swi7C1qV_7H6g,1 month of experience,5,0,2.80.4,2024-03-24 01:57:27,,,2.80.4
c13abe64-a7e6-4a8e-b056-668b07cd409e,htunaing win,https://play-lh.googleusercontent.com/a/ACg8ocJ636GCetGjPSL9uEbOFKq2Er3sNWpe5vSkwJl7UC0Z=mo,special economic apk,5,0,2.80.4,2024-03-24 01:44:41,,,2.80.4
be1d8cb7-1377-4c6e-84ca-de10520ab6a3,Jakir Hossain,https://play-lh.googleusercontent.com/a/ACg8ocJYyDyljxjk-Ue48IX2xoPO-CAikEQQTjtwSCgAxB2K=mo,Best app of the world.I like this app from my heard and soul.,5,0,2.80.5,2024-03-24 01:44:32,"Hi Jakir Hossain! It's wonderful to hear that you value our app! Your satisfaction is our primary concern, and we're dedicated to continually working on enhancing the app experience. If you have any suggestions or need support in the future, please feel free to reach out to us at binance.com/en/chat. Thank you for your ongoing support! ~MH",2024-03-24 02:01:47,2.80.5
0d0d4233-f243-4b2e-9df1-d2536f95d337,Karl Lund Mocké,https://play-lh.googleusercontent.com/a-/ALV-UjXvGGLK8e5sts8Jv0FIf69taAq06P6fSFB0ySFy19PFw1s,"Good, but not the most user-friendly of apps.",4,0,2.80.4,2024-03-24 01:33:06,Thank you for your feedback! We continuously strive to improve our user experience and your input plays a crucial role in that. Could you please provide more details or specific examples where you faced challenges or found difficulty navigating within the app? In our customer support chat we're 24/7 available for you! EA,2024-03-24 01:54:53,2.80.4
4b76bbe5-bac6-42b8-aea0-3156115bc841,Elijah Yeboah,https://play-lh.googleusercontent.com/a/ACg8ocIkzP0uJ9Ge5gd1UgvZjtTHdrCZ7NWYWiv4aR0KMBqIhg=mo,"Please work on your recent update. After the update my app wasn't working well. I deleted and reinstalled but it doesn't allow me to login. When I leave the login interface to get my authenticator code, the app refreshes. I have been locked out for days.",2,0,2.66.5,2024-03-24 01:16:19,"Hello! Is it possible for you to clean the cache from profile > settings? switch your network from Wi-Fi to data mobile or vice versa. Restart the device and try again. You can try to uninstall the app and after restarting your device, reinstall the app back. Let us know if the issue persists at http://www.binance.com/en/chat and we will check. -NR",2024-03-24 08:22:22,2.66.5
25f62059-7880-41e6-a810-2cae3da2956f,Elata Bishop,https://play-lh.googleusercontent.com/a-/ALV-UjWeOCOhyIII38G-jXpIan_8AiMt8b-vl6VrQ7KU7gvb9MY,"Binance is the best exchange app I've used so far, in my experience it doesn't have issues, it is not heavy like some apps are. I give you five star because you're good.",5,0,2.77.2,2024-03-24 01:11:48,"Hi Elata Bishop! We're delighted to hear that you consider Binance a great exchange. Our goal is to provide users with a secure and seamless trading experience. If you have any suggestions or ideas for further improvement, feel free to share your thoughts with us at binance.com/en/chat. Thank you for your support! ~MH",2024-01-17 00:46:07,2.77.2
3313c045-ecda-4353-9693-301bf0cb4652,Yahaya Mohamed,https://play-lh.googleusercontent.com/a-/ALV-UjUM4QQfwsFtBr7M08WcbiryiLJ48rmhiGub0qR0naewKA,It's very reliable and trustworthy app,5,0,2.73.4,2024-03-24 01:11:10,"Hi Yahaya Mohamed! We truly appreciate your feedback, and it's great to hear that you enjoy using our app. Our team is committed to providing an exceptional user experience, so your kind words are extremely valuable to us. If you ever require help or have any questions, feel free to contact us at binance.com/en/chat. Thank you! ~MH",2024-03-24 02:05:36,2.73.4
8a484131-6a11-400e-9f44-dbc96a063168,Emmanuel Okonkwo,https://play-lh.googleusercontent.com/a/ACg8ocK-RITTSTaie6NdxjllYgAp3WYr6jRE90Oyuy0DDBAG=mo,Binance easy to use and learn💕💕💕💕💕💕💕,5,0,,2024-03-24 01:06:15,"Hi Emmanuel Okonkwo! We're deeply thankful for your positive feedback. Your satisfaction propels us to deliver top-notch products and services. In case of any queries or assistance, don't hesitate to contact us at https://www.binance.com/en/chat. We're always here to help. Thank you! ~MH",2024-03-24 02:07:53,
4f104ff3-b75d-4a2e-b13d-6a7bfb8059bf,Ertugrul,https://play-lh.googleusercontent.com/a-/ALV-UjX7JYx_8xCbX6JTVJfFfYbvX4EsNro_JFp0Pyqd8X-5kns,Very good Super,5,0,2.80.4,2024-03-24 00:51:06,,,2.80.4
076cd95d-5439-4d9d-9a9f-caca7d82c8dc,Fyremelon,https://play-lh.googleusercontent.com/a-/ALV-UjXmgt2b7zOZHrFlux0HX3YpqQgx1EciWP2TgokbzOxkyVs,I can't use this app because I'm in the USA. Why does it let me install in the first place? 🤔 Update: I found the USA version. This one should be tagged not for US use.,3,0,,2024-03-24 00:42:42,"Hi Fyremelon. It has always been Binance’s goal to provide our services to as many countries and regions as possible. We regularly review our products and services to ensure compliance with global regulations. In the meantime, you can explore Binance US at - https://www.binance.us/ We're hopeful for the opportunity to serve you in the future - FL",2024-03-23 12:51:46,
be1bfc72-fff2-44b9-ba5f-f5c9cd956424,Umar Rajpoot,https://play-lh.googleusercontent.com/a-/ALV-UjXQ0gONlwdRLNgDkOu7gyJVkkvlmuT-JyNUSqiPAy2OrW0,Amazing,5,0,2.80.5,2024-03-24 00:32:39,,,2.80.5
e945500c-ebd4-42fe-a211-1b5de6735b59,Ali Iraqy,https://play-lh.googleusercontent.com/a-/ALV-UjUMZR1TH0UUMYjuehh4yTrN6DZTTZHGNtcasYSYgQad--4,Not bad.,5,0,2.80.4,2024-03-24 00:18:12,,,2.80.4
23e3c01a-abda-4c81-be80-3c86010c9ec7,Nowsherwan Khan,https://play-lh.googleusercontent.com/a-/ALV-UjWQwyWK9sExn-6ivxjCaOoeXY6vH0R3DNKIvsxCL8zubGI,"Nice User Experience... But Some time Not connecting to the internet, although having a fast Broadband Internet Connection",5,0,2.80.4,2024-03-24 00:03:27,"Hi Nowsherwan Khan! Kindly double-check that both your device's software and the Binance app are up-to-date. Please also ensure that your internet connection is steady, clear your app's cache, and reboot your device before launching the app. If the issue persists, feel free to contact us at binance.com/en/chat. Thank you! ~MH",2024-03-24 02:11:22,2.80.4
9bd58ad3-d5f8-47e1-9f55-22f85ea96766,Erick Katyali,https://play-lh.googleusercontent.com/a-/ALV-UjWrBGBDMr8wr0Ckb4TkYgCDh_KF6NtzjGDSd7qmYWF-K9k,so fantastic l like it,5,0,2.79.5,2024-03-23 23:45:43,"Hi Erick! We're thrilled to hear that you're having a fantastic experience with Binance! We strive to provide the best for our users. Remember, if you need any support, feel free to reach out to us at https://www.binance.com/en/chat. We're here to help! Thanks! 🚀 ^IC
",2024-03-24 00:06:02,2.79.5
4e1f8f6d-eac6-4e19-928c-452a0ceecccb,Mdnur Alom,https://play-lh.googleusercontent.com/a/ACg8ocLaxXv8j02hBDadtdNa4uDtUGEHkYuRHNb35zvOElbi=mo,good,5,0,2.80.4,2024-03-23 23:38:51,"Hi Mdnur Alom! We appreciate your positive feedback! We're committed to continuously improving our platform to provide the best possible experience for our users. If you have any suggestions or concerns in the future, feel free to contact us at binance.com/en/chat. Thank you! ~MH",2024-03-24 02:13:15,2.80.4
b817ea07-5beb-4efb-94bd-30ee91f987f9,Mohamed sheikhdon,https://play-lh.googleusercontent.com/a/ACg8ocKsPfAjbrSa7yt3Hg2iB0ttBXh4Zj501vgiAzFvba5e=mo,best app so far,5,0,2.80.4,2024-03-23 23:36:45,"Hi Mohamed! We're delighted to hear your positive feedback, calling us the 'best app so far'! We work relentlessly to make your Binance experience the best. For queries, don't hesitate to reach us at: https://www.binance.com/en/chat. We're ready to help anytime. Thanks! 🎉 ^IC",2024-03-24 00:06:30,2.80.4
a7d049b3-28c8-44f0-9365-ffc495a715c5,Murtaza Syed,https://play-lh.googleusercontent.com/a/ACg8ocJFuYIF7lMs0si--IbW1TDq5I7J9jtWxHEOK-FWH1CS=mo,excellent service,5,0,2.80.4,2024-03-23 23:15:12,"Hi! We are pleased that we met your expectations. Thank you for the stars🌟 At the same time, in case you need help with anything, you can connect with our live support team at binance.com/en/chat . We are here for you 24/7 -AA",2024-03-23 23:31:37,2.80.4
407fdb14-ffc3-4f79-b0ab-0fce052692ce,Dunji Obadiah,https://play-lh.googleusercontent.com/a-/ALV-UjV8jFLMpkREUMP00uhMt9zoCw3c25WeWfhdSJyjvM5_Ew,Great,5,0,,2024-03-23 23:14:12,"Hi! We are pleased that we met your expectations. Thank you for the stars🌟 At the same time, in case you need help with anything, you can connect with our live support team at binance.com/en/chat . We are here for you 24/7 -AA",2024-03-23 23:32:58,
6a50f7ba-072f-4bc5-8281-38c7cd2749f9,muhammad aslam,https://play-lh.googleusercontent.com/a/ACg8ocL3WXkWZvOrqt4GnriRb6Eg3nmasYuMnQZ_A352gp2c=mo,When I am login to app it's take too much to time to start and reload,3,0,2.80.4,2024-03-23 23:11:36,"Hi Mohammad! You can clean the cache from the profile>settings section, change the network you are connected to and restart your device. Please, reach out to us at https://www.binance.com/en/chat if the issue persists. If it is resolved, let us know more about the areas we should improve ourselves. Thanks! ^IC",2024-03-23 23:56:23,2.80.4
ff651792-d688-49cb-ae5c-c5d29743bec4,wumpini adam,https://play-lh.googleusercontent.com/a/ACg8ocIupR1wXMRKXCZpWuZ4fCFrvWlg5XRU4fLJCdiSPGTs=mo,To be honest your web3 wallet sucks it slow sometimes its keeps on closing by itself. I will recommend you should develop binance web3 wallet its own application instead of joining it with binance exchange.,2,0,,2024-03-23 23:11:10,"Hi Adam! You can submit your feedback about this at https://www.binance.com/en/my/user-support/feedback/entry. We appreciate your suggestion. Also, please clean the cache from the profile>settings section, change your network, restart your device, and reach out to us if the issue persists at: https://www.binance.com/en/chat. Thank you so much! ^IC",2024-03-23 23:53:46,
eb38ff42-ad43-424e-8da2-c2aa0451af30,Nasim Khan,https://play-lh.googleusercontent.com/a-/ALV-UjXjj3LLrPM-5LZ8ihZRea4GNfqF7mntcM36Nz10fqABuA,This Good,5,0,2.80.4,2024-03-23 23:09:03,"Hi! We are pleased that we met your expectations. Thank you for the stars🌟 At the same time, in case you need help with anything, you can connect with our live support team at binance.com/en/chat . We are here for you 24/7 -AA",2024-03-23 23:33:48,2.80.4
db7826e4-65b9-491b-8860-c525e1e325d0,Frank Chibueze,https://play-lh.googleusercontent.com/a-/ALV-UjWmfXyW4dO0GORBisshvJSfV3-opfkDrvB6ahQaYM_O3wk,"I am really not feeling ok right now...i will be glad if you resolve this right away. For over a week now, I couldn't log in to my binance account.....from Nigeria",4,0,2.80.4,2024-03-23 22:59:29,"Hi Frank! We are here to help you. Is it possible for you to create a chat with our support team by visiting the 🎧 image on the main page? After that, you can edit your review and share your case ID with us or click ''Unsolved'', ''Transfer to Customer Support'' options to connect to our team directly. We will assist you. Thanks! ^IC",2024-03-23 23:50:41,2.80.4
7140bdb3-f213-4e82-8157-145dd8da13db,Sudais Nsamba,https://play-lh.googleusercontent.com/a/ACg8ocLr4cgWyc92ltXvuUfPW6gOElooLDwIyaSIYAqga_UQ=mo,So good,1,0,2.79.5,2024-03-23 22:51:59,"Hi Sudais! Fulfilling your needs is our top priority. Should you come across any issues, please reach out to us at https://www.binance.com/en/chat. We highly value any additions or changes to your review, aiding us in enhancing our services. It would be helpful if you could update your review, specifying areas for possible improvement. Thanks! ^IC",2024-03-23 23:58:20,2.79.5
a987da69-4fb7-4716-ac11-97d0b8007d52,Rafi Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocILtMFSMlcs5OZzEe0LXS_tkjKv2Zz5cL9bqrdEHgw_=mo,Nine,5,0,,2024-03-23 22:42:03,,,
5c1cfd11-2578-4fdb-9eb8-c3865ef73b9a,Adil Samy,https://play-lh.googleusercontent.com/a/ACg8ocIZQfby_aBgoDrPEg_pPbc18otUlag7-Yn-QBnNafmT=mo,🥳🥳🥳😁,5,0,2.80.5,2024-03-23 22:34:37,"Hello Adil! Thank you for the amazing review and awesome comment. We are trying to improve our service and product quality every day. If you have any issues or if you have any questions, please let us know and contact our customer support team through live chat http://binance.com/en/chat. Our team will help you Thank you. ^AE",2024-03-23 22:51:16,2.80.5
8ab2b758-0cd4-43c3-a547-73b35bc7587c,Adem Dirriba,https://play-lh.googleusercontent.com/a-/ALV-UjVDyCyTQ4FfkhWQJArolZ2h2v79nOHehb1Kap6OrBsSd4Q,very fast on payment and secure,5,0,2.80.4,2024-03-23 22:24:31,"Hey Adem! We appreciate your lovely review and kind comment. Our utmost priority is to provide the best service possible to our valuable customers and community members. If you have any problems or if you have any inquiries, please reach out to our customer support team via live chat http://binance.com/en/chat. Our team will help you. Thanks. ^AE
",2024-03-23 22:52:19,2.80.4
ec866f12-1efb-46e9-92a1-9f849f0e1c51,Imran Saheel,https://play-lh.googleusercontent.com/a/ACg8ocIR3w5w_udebH9caMmH9KEUBtcSWDVTYHfAJAGu2a1V=mo,Nice 👍🙂 app Enjoy me,1,0,2.80.4,2024-03-23 22:18:48,"Hi Imran! Our goal is your satisfaction. If you encounter any issues, please connect with us at https://www.binance.com/en/chat. We highly value your constructive feedback and any updates to reviews, as they help us enhance our services. Thank you so much! ^IC
",2024-03-23 23:33:34,2.80.4
15d2c8c3-dfab-46ce-94c2-1d76a1a1c60b,Divine Obi,https://play-lh.googleusercontent.com/a/ACg8ocL8zKNhoCPhXnt2Yj7JIAAjFE9L1EMf27TvzUIiQiNB=mo,I love it,5,0,2.80.5,2024-03-23 22:06:17,"Hi Divine! Your wonderful review and splendid comment are well received. Please know that we are always here for you and eager to help you. So should you require any assistance or should you have any questions or inquiries, you can get in touch with our dedicated support platform via live chat http://binance.com/en/chat. Thanks. ^AE",2024-03-23 22:53:16,2.80.5
956cf760-4ed6-46d7-ab94-b7e6f9b6a882,Hamza Mizo,https://play-lh.googleusercontent.com/a-/ALV-UjV5GdRLirKkgn3HmdTowVedVWLW_Q-X24iTtY5jgMoxkKk,Good,5,0,2.80.4,2024-03-23 22:04:30,"Hello Hamza! Thank you for the amazing review and awesome comment. We are trying to improve our service and product quality every day. If you have any issues or if you have any questions, please let us know and contact our customer support team through live chat http://binance.com/en/chat. Our team will help you Thank you. ^AE",2024-03-23 22:54:07,2.80.4
a47dea3d-4ae4-4023-b970-971948a19e8b,Karimullah Afghan,https://play-lh.googleusercontent.com/a/ACg8ocK2QlvfU7o8aNEaoDFHz-zQmnwpg7x-sMqnV5ZGgaEq=mo,Op,5,0,,2024-03-23 21:54:41,,,
3e15e758-76fc-43cd-a039-8c2184ae2106,Hasu Digital It,https://play-lh.googleusercontent.com/a-/ALV-UjXUSwkvildZ3cPMWQRK_QI_M4YGPGgwgEG_6Pylxg3LKZM,best aop,5,0,,2024-03-23 21:48:27,"Hi Hasu! Your wonderful review and splendid comment are well received. Please know that we are always here for you and eager to help you. So should you require any assistance or should you have any questions or inquiries, you can get in touch with our dedicated support platform via live chat http://binance.com/en/chat. Thanks. ^AE",2024-03-23 22:55:12,
27db5433-a838-4dec-abd6-83a8bfc6c62f,Muqadis Afridi,https://play-lh.googleusercontent.com/a-/ALV-UjVpViH3zXnfcNeHIHJiL0ajS3qfefgVB8z4My0-JFy7Fro,ok,1,0,2.80.5,2024-03-23 21:25:24,"Hi Muqadis! Our topmost goal is your satisfaction. If you encounter any issues, please connect with us at https://www.binance.com/en/chat. We highly value your constructive feedback and any updates to reviews, as they help us improve our services. Thank you! ^IC
",2024-03-23 22:05:21,2.80.5
54816803-ca77-41ea-8c16-2f88d3e5be0a,Ayedun Anjola,https://play-lh.googleusercontent.com/a/ACg8ocKFvD8T6oQNby2g-A-wth51ecipdeSJa8-OmsBBgKcn=mo,This app is such a nice app and also good for any btc trading and crypto currency . I could not withstand the goodness of this app so I had to rate it five stars,5,0,,2024-03-23 21:21:52,"Hi Ayedun! We're overjoyed to hear your kind words and see your 5-star rating! Binance pledges to maintain the highest standards for your trading and crypto needs. Remember that our support team is always ready to assist at https://www.binance.com/en/chat. Thank you! 🎉 ^IC
",2024-03-24 00:06:58,
d2a2ae00-8c03-4ccd-bff1-d138524d7016,Stephen Archer,https://play-lh.googleusercontent.com/a-/ALV-UjX-s7ZGyzVVbYL_1pGFjgrcp0rpFOhRMno2NK2lFbpIDcGU,love binance number 1 choice,5,0,2.80.4,2024-03-23 21:21:34,Hello! We are glad to hear that you like our app 🚀 We are always ready to help you 24/7 if you encounter any problems! You can always contact us at https://www.binance.com/en/chat -AA,2024-03-23 23:38:47,2.80.4
1829c3cd-0a8e-4de4-ad75-074d82a16927,Jaffar Meer Builders,https://play-lh.googleusercontent.com/a-/ALV-UjXzzUtZFV-AtpuktuaY68pDFJ7I61uaI5oNoz2vRFser2GG,Good,5,0,2.80.4,2024-03-23 21:18:46,,,2.80.4
e0379149-8d83-4e78-8a4c-7762a49c0d57,Daud Shah,https://play-lh.googleusercontent.com/a/ACg8ocJnKDgexnHW4lq314nF0LxQIcVx8j9bFeK7i2DLdxG3=mo,so nice,5,0,2.80.4,2024-03-23 21:14:44,,,2.80.4
195154fd-595b-4fb8-9657-23bb2077a1fd,Mohd Obaied,https://play-lh.googleusercontent.com/a/ACg8ocI1pGWLxwzGpfLkYo4siVo9O6SoM6pevfMiRhqUg5Qm=mo,Till now my account not yet approved,1,0,2.80.4,2024-03-23 21:11:12,"Hi Mohd! Our primary aim is to provide you with the best assistance. Take a look at our account verification guide at binance.com/en/support/faq/360027287111, For any further help, do not hesitate to contact our team at binance.com/en/chat. Once you have resolved your issue, please give us feedback on which areas we need to enhance. Thanks! ^IC",2024-03-23 22:15:15,2.80.4
113891c2-a343-4c96-9c48-94593780413a,Adan Khan Kori,https://play-lh.googleusercontent.com/a-/ALV-UjUa5heShOF0jItT5ToI0J-8SPvG2LgSIVe6Xnay_q2M8w,it's really good earning platform,5,0,2.80.4,2024-03-23 20:51:52,"Hi Adan! We're glad to hear that you're finding Binance a good platform! We aim to provide the best crypto platform for our users. Should you have any queries, feel free to contact us at https://www.binance.com/en/chat. Much appreciated! 🥳 ^IC
",2024-03-24 00:07:41,2.80.4
18ee712e-61c1-4010-b985-027d823bb284,hazrat ali,https://play-lh.googleusercontent.com/a/ACg8ocLGiIlT3Ko0q8NUGJSNlnWH7jrR_lK-_qGHR-6MBcKu=mo,Nice,5,0,2.80.4,2024-03-23 20:45:34,"Hi Ali! We're thrilled to see your comment. We're glad you're enjoying Binance! If you ever need assistance, our support at https://www.binance.com/en/chat is ready to help. Thanks for your feedback! 🚀 ^IC
",2024-03-24 00:08:19,2.80.4
47fdeff0-5716-44ee-a629-6027f34397fa,Victor Bii,https://play-lh.googleusercontent.com/a-/ALV-UjVKkmgM5IoBjFR5gtBVCBRL2lx_Nl0kQmISwD5v1e2WLPs,Perfect crypto trader,5,0,2.80.2,2024-03-23 20:43:30,,,2.80.2
1d0160bd-7a99-4f0c-bad7-864c3b34c726,Albashir Umar,https://play-lh.googleusercontent.com/a-/ALV-UjWbyPlqm0M-7mahNgPpPXkA2BXkYRykOB3_qdD0rLEFoQ,this app is very good,3,0,2.80.4,2024-03-23 20:39:49,"Hi Umar! Fulfilling your needs is our top priority. Should you come across any issues, please reach out to us at https://www.binance.com/en/chat. We highly value any additions or changes to your review, aiding us in enhancing our services. It would be helpful if you could update your review, specifying areas for possible improvement. Thanks! ^IC",2024-03-23 22:03:13,2.80.4
b6228a5a-ff3b-4193-9eaf-0900a19b25d6,Habibu,https://play-lh.googleusercontent.com/a/ACg8ocI9MCxLfHAtZsg2ETaNDC4y1Dd4usYURGecmkOo4Jma=mo,Good,5,0,2.76.6,2024-03-23 20:37:51,,,2.76.6
ab4d73b3-9f3a-40de-8612-e283868d4c56,Otah George,https://play-lh.googleusercontent.com/a-/ALV-UjW5EgJsxLZkyz56wTDRCk-svbmTZypkbSPPOqabKZQBXg,I can't login again 😢😔,1,0,,2024-03-23 20:35:09,"Hi George! We are here to help you. Is it possible for you to share the error you are encountering while attempting to log in to your account? Also, you can reach out to us at https://www.binance.com/en/chat anytime. Once the problem is addressed, we kindly ask you to inform us about potential areas we could enhance. Thank you! ^IC",2024-03-23 22:01:07,
cbd1d023-1e74-4697-90bd-846aa119212b,Talha Khan,https://play-lh.googleusercontent.com/a-/ALV-UjX-Dh-_uFzUMJ1EFq7t1aPfAfrA-VEq74YDpmkyh2CPhw,okay,5,0,2.80.4,2024-03-23 20:35:01,,,2.80.4
95b9a6ec-767a-479d-a187-aa3343d0c711,Colletah Mungai,https://play-lh.googleusercontent.com/a-/ALV-UjV-LpQqjOXhicLOzCm3ePbOZiAkIU7M2zsaflQenhhJnA,I failed my verification thrice only opting that I deposite,1,0,,2024-03-23 20:34:54,"Hi Colletah! We will do our best to assist you. Please, check out our guide about account verification at: https://www.binance.com/en/support/faq/360027287111 also for further assistance, our team is available at https://www.binance.com/en/chat. If the issue is resolved, please let us know more about the areas we should improve. Thanks! ^IC",2024-03-23 21:58:02,
db814eec-7690-4546-bc78-8b5567ed0f7d,sherif maklad,https://play-lh.googleusercontent.com/a-/ALV-UjVrAfA8hSjDYb6QJkAOs0SBPzJ0JJIzv_arDlFrm6bTHcY,Greet full,5,0,2.80.4,2024-03-23 20:34:17,,,2.80.4
f886d4f5-a3e1-466c-b3b5-32b2f16bf0ba,Md Sãgõr Hôssâîñ Rúmåñ,https://play-lh.googleusercontent.com/a-/ALV-UjXa9f5DvMlKgEoVE7AHI05q1pW4MUNho-L5yghEWiEVcg,nice,5,0,2.80.5,2024-03-23 20:28:35,,,2.80.5
a9dc5a3d-dd89-4fb6-b6cd-70ac0543edb7,Bait Al tesmeem,https://play-lh.googleusercontent.com/a/ACg8ocJII-p_8vegEz7lrJwMl00zCHRy-0BmPznR_lt9boBG=mo,like,5,0,2.80.4,2024-03-23 20:26:12,,,2.80.4
8c4aa049-670a-4dff-a3ec-16461779cce5,Waqas Khalid,https://play-lh.googleusercontent.com/a/ACg8ocLKPnFAGRmEO5gXgfLtSkQ-HTtym1m-dk3MTzxZP3Yo=mo,The Best app,5,0,2.80.4,2024-03-23 20:18:43,"Hi Waqas, thank you for your inspiring feedback💛. We're overjoyed to hear that we've been able to meet your needs and provide a positive experience. Please feel free to get in touch if you need further assistance or have more questions. We're always here 👉https://www.binance.com/en/chat, happy to assist - CN",2024-03-24 05:22:59,2.80.4
fdee1051-c7d0-4405-9bc0-5332a7df6526,Chidiebere Egwuatu,https://play-lh.googleusercontent.com/a-/ALV-UjWF4Gl_VOf8Zn9Wpjy8GvZWqJQOjyvpeATSG431IJhdrbI,Excellent experience.,5,0,2.80.2,2024-03-23 20:10:53,,,2.80.2
59f7383b-0104-49e3-ae69-e9fa6fdd50f0,Zaki Jan,https://play-lh.googleusercontent.com/a-/ALV-UjX3ONT8VV_-nPp19j8KbSIivwrviLcz9ZJfdyJwnnUehA,good app,5,0,2.80.4,2024-03-23 20:09:28,,,2.80.4
4aa85f60-21c4-4cd7-90e0-cb3b4fb057e3,Azeemkhan King,https://play-lh.googleusercontent.com/a-/ALV-UjWGFHt3cCd_ytGXaX4RoiYwk3zqouNgW0U3Bhh-xVdGxg,Go,5,0,2.79.5,2024-03-23 19:57:13,,,2.79.5
38a337e3-612e-49da-a5bd-e1577bf498ce,Shemaya Mika,https://play-lh.googleusercontent.com/a/ACg8ocL5I_vCT2oNI55GT5337YBdEOD4xJMhkHF99U9G5EY9=mo,from Tanzania we need to use voters ID also to create Binance accounts please let this option allowed to all Tanzanians,5,0,2.80.5,2024-03-23 19:48:23,"Hello there Shemaya! Thank you for the review and feedback. At Binance, we always appreciate and value our customer's ideas, requests, feedback and suggestions. We would love to hear more from you so please share your thoughts and insights from here https://www.binance.com/en/my/user-support/feedback/entry. Thank you. ^AE",2024-03-23 19:35:01,2.80.5
b1d8685a-e790-4b9b-b0ba-440543b7d87a,Muhammad Bashir,https://play-lh.googleusercontent.com/a-/ALV-UjWVFmgGEzExv1Uba_X8d6x7kYQeF-47jpRrhp3GtfKCGG8,good,5,0,2.80.4,2024-03-23 19:46:19,"Hi Bashir, thank you so much for your encouraging star rating💛. If you encounter any problems, do not hesitate to contact us at binance.com/en/chat, we are always happy to support you. Thank you - CN",2024-03-24 06:34:50,2.80.4
9d005a5f-3a74-428e-a3b6-e3e291f4c3b4,Mohammad Ariful Islam Suhan,https://play-lh.googleusercontent.com/a-/ALV-UjV2nq7ZvS7JJO848Hd1rkPdi3tQs09f1WVVn0_RyfVSHfc,It's Very Useful & Helpful For People. I Think Learn Binance Then Trade & Start Your Business.,5,0,2.79.3,2024-03-23 19:44:05,"Hi Mohammad, absolutely joyful to see the positive reactions to our app! It's a testament to our aim of enhancing the crypto world. Together, we can make a difference! By the way, you can connect with our live support team via www.binance.com/en/chat if you need to ask something. ✌️ -MK

",2024-03-24 23:30:12,2.79.3
1b9d038b-7c72-4a9c-b1b2-8459ca0ee55b,Khan baloch,https://play-lh.googleusercontent.com/a/ACg8ocKtwgm_iS-vQFqtbK0kqskEZEtee1T15IjzZiKrA1mk=mo,Tha app is good,5,0,2.75.3,2024-03-23 19:36:10,,,2.75.3
bf032b65-8a32-425f-9459-8a31719330f7,Caleb Mumo (MATIVO),https://play-lh.googleusercontent.com/a-/ALV-UjVNaG3biWlayuCWIUTSbhvJ9JEG03OuQJETcb57DjrO5Cc,Best,5,0,,2024-03-23 19:31:44,,,
a9274034-686c-4326-950f-2c42b3dd734c,Eric Nana Botwe,https://play-lh.googleusercontent.com/a-/ALV-UjWZ_-AijPA9eqFQq0evrqDjMjsJb0pRfxgwdBaonY4Wb9w,Brrrrrrrrrr for Binance trading market is the best,5,0,2.80.4,2024-03-23 18:59:13,,,2.80.4
5bc48667-bdcf-4b9c-8a21-d2074cab64b9,Onovwiaire Feargod,https://play-lh.googleusercontent.com/a/ACg8ocKLUmdt4ifpCyIyW_jHK-yYGcc4P3Xpccmq9nt6D1a6=mo,Smart,5,0,2.80.4,2024-03-23 18:52:39,,,2.80.4
020832cc-7ee7-41de-82ba-674086b49376,Karim Hayat,https://play-lh.googleusercontent.com/a-/ALV-UjVZHff_wxz-Xv_RHShHR_eYKCsx9MNlV1_SBWeQTkogoQpP,Recommended,5,0,2.80.4,2024-03-23 18:47:06,"Hi Karim, thank you so much for your encouraging star rating💛. If you encounter any problems, do not hesitate to contact us at binance.com/en/chat, we are always happy to support you. Thank you - CN",2024-03-25 01:03:23,2.80.4
9bd4846e-ab62-4a89-8621-1fd06e921026,Samsad Ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjUPfdbbOtZZTNbdrcTaOFlYr44rguENMO1HmSeg7LjKag8,Perfect 👌 app,5,0,2.80.4,2024-03-23 18:42:10,,,2.80.4
5544094a-cf2a-462d-8970-7f160a371277,Alec Taxi Service TTT,https://play-lh.googleusercontent.com/a-/ALV-UjUzYj1ZzsyHe8dyBTUjqbdJZg3jyHN2Wpnbx0lq9TADu1UN,safe,5,0,2.80.4,2024-03-23 18:36:44,,,2.80.4
84aac8c2-3580-4634-bc5f-ebac1c2cbcb9,Bethlehem Junior,https://play-lh.googleusercontent.com/a/ACg8ocK-2TzTyYIBOXrbioeBvw_vjZXLiHkKSPcACA2Y3aFm=mo,i love Binance,5,0,2.80.4,2024-03-23 18:36:18,,,2.80.4
